url,name,signature,description
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.poly2herme.html#numpy.polynomial.hermite_e.poly2herme","numpy.polynomial.hermite_e.poly2herme","numpy.polynomial.hermite_e.poly2herme(pol)","Convert a polynomial to a Hermite series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.laguerre.poly2lag.html#numpy.polynomial.laguerre.poly2lag","numpy.polynomial.laguerre.poly2lag","numpy.polynomial.laguerre.poly2lag(pol)","Convert a polynomial to a Laguerre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.legendre.poly2leg.html#numpy.polynomial.legendre.poly2leg","numpy.polynomial.legendre.poly2leg","numpy.polynomial.legendre.poly2leg(pol)","Convert a polynomial to a Legendre series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polyadd.html#numpy.polyadd","numpy.polyadd","numpy.polyadd(a1\, a2)","Find the sum of two polynomials."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyadd.html#numpy.polynomial.polynomial.polyadd","numpy.polynomial.polynomial.polyadd","numpy.polynomial.polynomial.polyadd(c1\, c2)","Add one polynomial to another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polycompanion.html#numpy.polynomial.polynomial.polycompanion","numpy.polynomial.polynomial.polycompanion","numpy.polynomial.polynomial.polycompanion(c)","Return the companion matrix of c."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polyder.html#numpy.polyder","numpy.polyder","numpy.polyder(p\, m=1)","Return the derivative of the specified order of a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyder.html#numpy.polynomial.polynomial.polyder","numpy.polynomial.polynomial.polyder","numpy.polynomial.polynomial.polyder(c\, m=1\, scl=1\, axis=0)","Differentiate a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polydiv.html#numpy.polydiv","numpy.polydiv","numpy.polydiv(u\, v)","Returns the quotient and remainder of polynomial division."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polydiv.html#numpy.polynomial.polynomial.polydiv","numpy.polynomial.polynomial.polydiv","numpy.polynomial.polynomial.polydiv(c1\, c2)","Divide one polynomial by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polydomain.html#numpy.polynomial.polynomial.polydomain","numpy.polynomial.polynomial.polydomain = array","numpy.polynomial.polynomial.polydomain = array([-1\,  1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polyfit.html#numpy.polyfit","numpy.polyfit","numpy.polyfit(x\, y\, deg\, rcond=None\, full=False\, w=None\, cov=False)","Least squares polynomial fit."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.polyfit.html#numpy.ma.polyfit","numpy.ma.polyfit","numpy.ma.polyfit(x\, y\, deg\, rcond=None\, full=False\, w=None\, cov=False)","Least squares polynomial fit."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyfit.html#numpy.polynomial.polynomial.polyfit","numpy.polynomial.polynomial.polyfit","numpy.polynomial.polynomial.polyfit(x\, y\, deg\, rcond=None\, full=False\, w=None)","Least-squares fit of a polynomial to data."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyfromroots.html#numpy.polynomial.polynomial.polyfromroots","numpy.polynomial.polynomial.polyfromroots","numpy.polynomial.polynomial.polyfromroots(roots)","Generate a monic polynomial with given roots."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polygrid2d.html#numpy.polynomial.polynomial.polygrid2d","numpy.polynomial.polynomial.polygrid2d","numpy.polynomial.polynomial.polygrid2d(x\, y\, c)","Evaluate a 2-D polynomial on the Cartesian product of x and y."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polygrid3d.html#numpy.polynomial.polynomial.polygrid3d","numpy.polynomial.polynomial.polygrid3d","numpy.polynomial.polynomial.polygrid3d(x\, y\, z\, c)","Evaluate a 3-D polynomial on the Cartesian product of x\, y and z."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polyint.html#numpy.polyint","numpy.polyint","numpy.polyint(p\, m=1\, k=None)","Return an antiderivative (indefinite integral) of a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyint.html#numpy.polynomial.polynomial.polyint","numpy.polynomial.polynomial.polyint","numpy.polynomial.polynomial.polyint(c\, m=1\, k=[]\, lbnd=0\, scl=1\, axis=0)","Integrate a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyline.html#numpy.polynomial.polynomial.polyline","numpy.polynomial.polynomial.polyline","numpy.polynomial.polynomial.polyline(off\, scl)","Returns an array representing a linear polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polymul.html#numpy.polymul","numpy.polymul","numpy.polymul(a1\, a2)","Find the product of two polynomials."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polymul.html#numpy.polynomial.polynomial.polymul","numpy.polynomial.polynomial.polymul","numpy.polynomial.polynomial.polymul(c1\, c2)","Multiply one polynomial by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polymulx.html#numpy.polynomial.polynomial.polymulx","numpy.polynomial.polynomial.polymulx","numpy.polynomial.polynomial.polymulx(c)","Multiply a polynomial by x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyone.html#numpy.polynomial.polynomial.polyone","numpy.polynomial.polynomial.polyone = array","numpy.polynomial.polynomial.polyone = array([1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polypow.html#numpy.polynomial.polynomial.polypow","numpy.polynomial.polynomial.polypow","numpy.polynomial.polynomial.polypow(c\, pow\, maxpower=None)","Raise a polynomial to a power."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyroots.html#numpy.polynomial.polynomial.polyroots","numpy.polynomial.polynomial.polyroots","numpy.polynomial.polynomial.polyroots(c)","Compute the roots of a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polysub.html#numpy.polysub","numpy.polysub","numpy.polysub(a1\, a2)","Difference (subtraction) of two polynomials."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polysub.html#numpy.polynomial.polynomial.polysub","numpy.polynomial.polynomial.polysub","numpy.polynomial.polynomial.polysub(c1\, c2)","Subtract one polynomial from another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polytrim.html#numpy.polynomial.polynomial.polytrim","numpy.polynomial.polynomial.polytrim","numpy.polynomial.polynomial.polytrim(c\, tol=0)","Remove “small” “trailing” coefficients from a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polyval.html#numpy.polyval","numpy.polyval","numpy.polyval(p\, x)","Evaluate a polynomial at specific values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyval.html#numpy.polynomial.polynomial.polyval","numpy.polynomial.polynomial.polyval","numpy.polynomial.polynomial.polyval(x\, c\, tensor=True)","Evaluate a polynomial at points x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyval2d.html#numpy.polynomial.polynomial.polyval2d","numpy.polynomial.polynomial.polyval2d","numpy.polynomial.polynomial.polyval2d(x\, y\, c)","Evaluate a 2-D polynomial at points (x\, y)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyval3d.html#numpy.polynomial.polynomial.polyval3d","numpy.polynomial.polynomial.polyval3d","numpy.polynomial.polynomial.polyval3d(x\, y\, z\, c)","Evaluate a 3-D polynomial at points (x\, y\, z)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyvalfromroots.html#numpy.polynomial.polynomial.polyvalfromroots","numpy.polynomial.polynomial.polyvalfromroots","numpy.polynomial.polynomial.polyvalfromroots(x\, r\, tensor=True)","Evaluate a polynomial specified by its roots at points x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyvander.html#numpy.polynomial.polynomial.polyvander","numpy.polynomial.polynomial.polyvander","numpy.polynomial.polynomial.polyvander(x\, deg)","Vandermonde matrix of given degree."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyvander2d.html#numpy.polynomial.polynomial.polyvander2d","numpy.polynomial.polynomial.polyvander2d","numpy.polynomial.polynomial.polyvander2d(x\, y\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyvander3d.html#numpy.polynomial.polynomial.polyvander3d","numpy.polynomial.polynomial.polyvander3d","numpy.polynomial.polynomial.polyvander3d(x\, y\, z\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyx.html#numpy.polynomial.polynomial.polyx","numpy.polynomial.polynomial.polyx = array","numpy.polynomial.polynomial.polyx = array([0\, 1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.polynomial.polyzero.html#numpy.polynomial.polynomial.polyzero","numpy.polynomial.polynomial.polyzero = array","numpy.polynomial.polynomial.polyzero = array([0])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.positive.html#numpy.positive","numpy.positive","numpy.positive(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'positive'>","Numerical positive\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.power.html#numpy.power","numpy.power","numpy.power(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'power'>","First array elements raised to powers from second array\, element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.power.html#numpy.ma.power","numpy.ma.power","numpy.ma.power(a\, b\, third=None)","Returns element-wise base array raised to power from second array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ppmt.html#numpy.ppmt","numpy.ppmt","numpy.ppmt(rate\, per\, nper\, pv\, fv=0\, when='end')","Compute the payment against loan principal."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.printoptions.html#numpy.printoptions","numpy.printoptions","numpy.printoptions(*args\, **kwargs)","Context manager for setting print options."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.prod.html#numpy.ma.prod","numpy.ma.prod","numpy.ma.prod(self\, axis=None\, dtype=None\, out=None\, keepdims=<no value>) = <numpy.ma.core._frommethod object>","Return the product of the array elements over the given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.prod.html#numpy.prod","numpy.prod","numpy.prod(a\, axis=None\, dtype=None\, out=None\, keepdims=<no value>\, initial=<no value>\, where=<no value>)","Return the product of array elements over a given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.promote_types.html#numpy.promote_types","numpy.promote_types","numpy.promote_types(type1\, type2)","Returns the data type with the smallest size and smallest scalar kind to which both type1 and type2 may be safely cast. The returned data type is always in native byte order."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ptp.html#numpy.ptp","numpy.ptp","numpy.ptp(a\, axis=None\, out=None\, keepdims=<no value>)","Range of values (maximum - minimum) along an axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.ptp.html#numpy.ma.ptp","numpy.ma.ptp","numpy.ma.ptp(obj\, axis=None\, out=None\, fill_value=None\, keepdims=<no value>)","Return (maximum - minimum) along the given dimension (i.e. peak-to-peak value)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.put.html#numpy.put","numpy.put","numpy.put(a\, ind\, v\, mode='raise')","Replaces specified elements of an array with given values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.put_along_axis.html#numpy.put_along_axis","numpy.put_along_axis","numpy.put_along_axis(arr\, indices\, values\, axis)","Put values into the destination array by matching 1d index and data slices."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.putmask.html#numpy.putmask","numpy.putmask","numpy.putmask(a\, mask\, values)","Changes elements of an array based on conditional and input values."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.pv.html#numpy.pv","numpy.pv","numpy.pv(rate\, nper\, pmt\, fv=0\, when='end')","Compute the present value."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.linalg.qr.html#numpy.linalg.qr","numpy.linalg.qr","numpy.linalg.qr(a\, mode='reduced')","Compute the qr factorization of a matrix."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.quantile.html#numpy.quantile","numpy.quantile","numpy.quantile(a\, q\, axis=None\, out=None\, overwrite_input=False\, interpolation='linear'\, keepdims=False)","Compute the q-th quantile of the data along the specified axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.rad2deg.html#numpy.rad2deg","numpy.rad2deg","numpy.rad2deg(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'rad2deg'>","Convert angles from radians to degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.radians.html#numpy.radians","numpy.radians","numpy.radians(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'radians'>","Convert angles from degrees to radians."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.matlib.rand.html#numpy.matlib.rand","numpy.matlib.rand","numpy.matlib.rand(*args)","Return a matrix of random values with given shape."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.matlib.randn.html#numpy.matlib.randn","numpy.matlib.randn","numpy.matlib.randn(*args)","Return a random matrix with data from the “standard normal” distribution."
"https://docs.scipy.org/doc/numpy/reference/random/entropy.html#numpy.random.entropy.random_entropy","numpy.random.entropy.random_entropy","numpy.random.entropy.random_entropy(size=None\, source='system')","Read entropy from the system cryptographic provider"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.rate.html#numpy.rate","numpy.rate","numpy.rate(nper\, pmt\, pv\, fv\, when='end'\, guess=None\, tol=None\, maxiter=100)","Compute the rate of interest per period."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.ravel.html#numpy.ma.ravel","numpy.ma.ravel","numpy.ma.ravel(self\, order='C') = <numpy.ma.core._frommethod object>","Returns a 1D version of self\, as a view."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ravel.html#numpy.ravel","numpy.ravel","numpy.ravel(a\, order='C')","Return a contiguous flattened array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ravel_multi_index.html#numpy.ravel_multi_index","numpy.ravel_multi_index","numpy.ravel_multi_index(multi_index\, dims\, mode='raise'\, order='C')","Converts a tuple of index arrays into an array of flat indices\, applying boundary modes to the multi-index."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.real.html#numpy.real","numpy.real","numpy.real(val)","Return the real part of the complex argument."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.real_if_close.html#numpy.real_if_close","numpy.real_if_close","numpy.real_if_close(a\, tol=100)","If complex input returns a real array if complex parts are close to zero."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.rec_append_fields","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.rec_drop_fields","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.rec_join","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.reciprocal.html#numpy.reciprocal","numpy.reciprocal","numpy.reciprocal(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'reciprocal'>","Return the reciprocal of the argument\, element-wise."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.recursive_fill_fields","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.distutils.misc_util.red_text.html#numpy.distutils.misc_util.red_text","numpy.distutils.misc_util.red_text","numpy.distutils.misc_util.red_text(s)",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.remainder.html#numpy.remainder","numpy.remainder","numpy.remainder(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'remainder'>","Return element-wise remainder of division."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.rename_fields","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.repack_fields","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.repeat.html#numpy.repeat","numpy.repeat","numpy.repeat(a\, repeats\, axis=None)","Repeat elements of an array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.replace.html#numpy.char.replace","numpy.char.replace","numpy.char.replace(a\, old\, new\, count=None)","For each element in a\, return a copy of the string with all occurrences of substring old replaced by new."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.matlib.repmat.html#numpy.matlib.repmat","numpy.matlib.repmat","numpy.matlib.repmat(a\, m\, n)","Repeat a 0-D to 2-D array or matrix MxN times."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.require.html#numpy.require","numpy.require","numpy.require(a\, dtype=None\, requirements=None)","Return an ndarray of the provided type that satisfies requirements."
"https://docs.scipy.org/doc/numpy/user/basics.rec.html#numpy.lib.recfunctions.require_fields","numpy.lib.recfunctions.append_fields","numpy.lib.recfunctions.append_fields(base\, names\, data\, dtypes=None\, fill_value=-1\, usemask=True\, asrecarray=False)","Add new fields to an existing array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.reshape.html#numpy.reshape","numpy.reshape","numpy.reshape(a\, newshape\, order='C')","Gives a new shape to an array without changing its data."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.reshape.html#numpy.ma.reshape","numpy.ma.reshape","numpy.ma.reshape(a\, new_shape\, order='C')","Returns an array containing the same data with a new shape."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.resize.html#numpy.resize","numpy.resize","numpy.resize(a\, new_shape)","Return a new array with the specified shape."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.resize.html#numpy.ma.resize","numpy.ma.resize","numpy.ma.resize(x\, new_shape)","Return a new masked array with the specified size and shape."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.result_type.html#numpy.result_type","numpy.result_type","numpy.result_type(*arrays_and_dtypes)","Returns the type that results from applying the NumPy type promotion rules to the arguments."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.fft.rfft.html#numpy.fft.rfft","numpy.fft.rfft","numpy.fft.rfft(a\, n=None\, axis=-1\, norm=None)","Compute the one-dimensional discrete Fourier Transform for real input."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.fft.rfft2.html#numpy.fft.rfft2","numpy.fft.rfft2","numpy.fft.rfft2(a\, s=None\, axes=(-2\, -1)\, norm=None)","Compute the 2-dimensional FFT of a real array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.fft.rfftfreq.html#numpy.fft.rfftfreq","numpy.fft.rfftfreq","numpy.fft.rfftfreq(n\, d=1.0)","Return the Discrete Fourier Transform sample frequencies (for usage with rfft\, irfft)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.fft.rfftn.html#numpy.fft.rfftn","numpy.fft.rfftn","numpy.fft.rfftn(a\, s=None\, axes=None\, norm=None)","Compute the N-dimensional discrete Fourier Transform for real input."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rfind.html#numpy.char.rfind","numpy.char.rfind","numpy.char.rfind(a\, sub\, start=0\, end=None)","For each element in a\, return the highest index in the string where substring sub is found\, such that sub is contained within [start\, end]."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.right_shift.html#numpy.right_shift","numpy.right_shift","numpy.right_shift(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'right_shift'>","Shift the bits of an integer to the right."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rindex.html#numpy.char.rindex","numpy.char.rindex","numpy.char.rindex(a\, sub\, start=0\, end=None)","Like rfind\, but raises ValueError when the substring sub is not found."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.rint.html#numpy.rint","numpy.rint","numpy.rint(x\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'rint'>","Round elements of the array to the nearest integer."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rjust.html#numpy.char.rjust","numpy.char.rjust","numpy.char.rjust(a\, width\, fillchar=' ')","Return an array with the elements of a right-justified in a string of length width."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.roll.html#numpy.roll","numpy.roll","numpy.roll(a\, shift\, axis=None)","Roll array elements along a given axis."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.rollaxis.html#numpy.rollaxis","numpy.rollaxis","numpy.rollaxis(a\, axis\, start=0)","Roll the specified axis backwards\, until it lies in a given position."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.roots.html#numpy.roots","numpy.roots","numpy.roots(p)","Return the roots of a polynomial with coefficients given in p."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.rot90.html#numpy.rot90","numpy.rot90","numpy.rot90(m\, k=1\, axes=(0\, 1))","Rotate an array by 90 degrees in the plane specified by axes."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.round.html#numpy.ma.round","numpy.ma.round","numpy.ma.round(a\, decimals=0\, out=None)","Return a copy of a\, rounded to ‘decimals’ places."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.round_.html#numpy.round_","numpy.round_","numpy.round_(a\, decimals=0\, out=None)","Round an array to the given number of decimals."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.row_stack.html#numpy.ma.row_stack","numpy.ma.row_stack","numpy.ma.row_stack(*args\, **kwargs) = <numpy.ma.extras._fromnxfunction_seq object>","Stack arrays in sequence vertically (row wise). This is equivalent to concatenation along the first axis after 1-D arrays of shape (N\,) have been reshaped to (1\,N). Rebuilds arrays divided by vsplit. This function makes most sense for arrays with up to 3 dimensions. For instance\, for pixel-data with a height (first axis)\, width (second axis)\, and r/g/b channels (third axis). The functions concatenate\, stack and block provide more general stacking and concatenation operations. "
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rpartition.html#numpy.char.rpartition","numpy.char.rpartition","numpy.char.rpartition(a\, sep)","Partition (split) each element around the right-most separator."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rsplit.html#numpy.char.rsplit","numpy.char.rsplit","numpy.char.rsplit(a\, sep=None\, maxsplit=None)","For each element in a\, return a list of the words in the string\, using sep as the delimiter string."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.rstrip.html#numpy.char.rstrip","numpy.char.rstrip","numpy.char.rstrip(a\, chars=None)","For each element in a\, return a copy with the trailing characters removed."
"https://docs.scipy.org/doc/numpy/f2py/usage.html#numpy.f2py.run_main","numpy.f2py.run_main","numpy.f2py.run_main(comline_list)","Equivalent to running:"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.testing.run_module_suite.html#numpy.testing.run_module_suite","numpy.testing.run_module_suite","numpy.testing.run_module_suite(file_to_run=None\, argv=None)","Run a test module."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.testing.rundocs.html#numpy.testing.rundocs","numpy.testing.rundocs","numpy.testing.rundocs(filename=None\, raise_on_error=True)","Run doctests found in the given file."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.save.html#numpy.save","numpy.save","numpy.save(file\, arr\, allow_pickle=True\, fix_imports=True)","Save an array to a binary file in NumPy .npy format."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.savetxt.html#numpy.savetxt","numpy.savetxt","numpy.savetxt(fname\, X\, fmt='%.18e'\, delimiter=' '\, newline='n'\, header=''\, footer=''\, comments='# '\, encoding=None)","Save an array to a text file."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.savez.html#numpy.savez","numpy.savez","numpy.savez(file\, *args\, **kwds)","Save several arrays into a single file in uncompressed .npz format."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.savez_compressed.html#numpy.savez_compressed","numpy.savez_compressed","numpy.savez_compressed(file\, *args\, **kwds)","Save several arrays into a single file in compressed .npz format."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.sctype2char.html#numpy.sctype2char","numpy.sctype2char","numpy.sctype2char(sctype)","Return the string representation of a scalar dtype."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.searchsorted.html#numpy.searchsorted","numpy.searchsorted","numpy.searchsorted(a\, v\, side='left'\, sorter=None)","Find indices where elements should be inserted to maintain order."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.select.html#numpy.select","numpy.select","numpy.select(condlist\, choicelist\, default=0)","Return an array drawn from elements in choicelist\, depending on conditions."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.set_fill_value.html#numpy.ma.set_fill_value","numpy.ma.set_fill_value","numpy.ma.set_fill_value(a\, fill_value)","Set the filling value of a\, if a is a masked array."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.set_printoptions.html#numpy.set_printoptions","numpy.set_printoptions","numpy.set_printoptions(precision=None\, threshold=None\, edgeitems=None\, linewidth=None\, suppress=None\, nanstr=None\, infstr=None\, formatter=None\, sign=None\, floatmode=None\, **kwarg)","Set printing options."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.set_string_function.html#numpy.set_string_function","numpy.set_string_function","numpy.set_string_function(f\, repr=True)","Set a Python function to be used when pretty printing arrays."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.distutils.log.set_verbosity.html#numpy.distutils.log.set_verbosity","numpy.distutils.log.set_verbosity","numpy.distutils.log.set_verbosity(v\, force=False)",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.testing.decorators.setastest.html#numpy.testing.decorators.setastest","numpy.testing.decorators.setastest","numpy.testing.decorators.setastest(tf=True)","Signals to nose that this function is or is not a test."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.setbufsize.html#numpy.setbufsize","numpy.setbufsize","numpy.setbufsize(size)","Set the size of the buffer used in ufuncs."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.setdiff1d.html#numpy.setdiff1d","numpy.setdiff1d","numpy.setdiff1d(ar1\, ar2\, assume_unique=False)","Find the set difference of two arrays."
